epoch:1
train path acc=0.8561256474611139	test path acc=0.6542670460613643	ensemble acc=0.6631016042780749
vote rate for correct=0.877758241023191	vote rate for wrong=0.809623685507773
results			label	correct	vote rate
127.0	830.0	0.0	3537.0	3.0	1.0	0.7870493991989319
1.0	156.0	15.0	924.0	0.0	0.0	0.843065693430657
129.0	1579.0	4.0	3516.0	2.0	0.0	0.6725325172149962
0.0	322.0	0.0	576.0	1.0	0.0	0.6414253897550112
0.0	0.0	0.0	3013.0	3.0	1.0	1.0
233.0	642.0	0.0	122.0	1.0	1.0	0.6439317953861585
86.0	55.0	0.0	245.0	0.0	0.0	0.6347150259067358
331.0	499.0	0.0	2.0	1.0	1.0	0.5997596153846154
271.0	65.0	0.0	31.0	0.0	1.0	0.7384196185286104
0.0	59.0	0.0	0.0	0.0	0.0	1.0
481.0	722.0	0.0	12.0	1.0	1.0	0.594238683127572
26.0	791.0	0.0	544.0	1.0	1.0	0.5811903012490816
0.0	524.0	0.0	0.0	3.0	0.0	1.0
0.0	513.0	0.0	1050.0	3.0	1.0	0.6717850287907869
0.0	683.0	0.0	0.0	1.0	1.0	1.0
450.0	0.0	0.0	537.0	3.0	1.0	0.5440729483282675
0.0	363.0	0.0	536.0	0.0	0.0	0.5962180200222469
236.0	560.0	0.0	906.0	0.0	0.0	0.5323149236192715
493.0	1020.0	89.0	3.0	1.0	1.0	0.6355140186915887
3575.0	599.0	0.0	15.0	0.0	1.0	0.8534256385772261
490.0	0.0	0.0	0.0	0.0	1.0	1.0
320.0	0.0	0.0	57.0	0.0	1.0	0.8488063660477454
537.0	576.0	0.0	6822.0	3.0	1.0	0.8597353497164462
0.0	0.0	0.0	554.0	3.0	1.0	1.0
556.0	2.0	0.0	4530.0	3.0	1.0	0.8903301886792453
601.0	905.0	142.0	11569.0	3.0	1.0	0.8753120980555346
15.0	276.0	0.0	1176.0	3.0	1.0	0.8016359918200409
254.0	243.0	0.0	0.0	1.0	0.0	0.5110663983903421
0.0	1043.0	0.0	3.0	1.0	1.0	0.997131931166348
263.0	687.0	0.0	8.0	2.0	0.0	0.7171189979123174
514.0	359.0	0.0	14.0	1.0	0.0	0.5794813979706878
134.0	2085.0	355.0	933.0	1.0	1.0	0.5945252352437981
4.0	722.0	0.0	0.0	1.0	1.0	0.9944903581267218
505.0	371.0	2.0	346.0	3.0	0.0	0.4125816993464052
202.0	2370.0	0.0	64.0	1.0	1.0	0.8990895295902883
1534.0	1.0	0.0	3.0	0.0	1.0	0.9973992197659298
4.0	601.0	0.0	3843.0	3.0	1.0	0.8639838129496403
611.0	0.0	0.0	0.0	3.0	0.0	1.0
610.0	0.0	0.0	0.0	3.0	0.0	1.0
204.0	9.0	0.0	757.0	0.0	0.0	0.7804123711340206
1144.0	64.0	3.0	3242.0	3.0	1.0	0.7280485066247474
676.0	64.0	366.0	658.0	0.0	1.0	0.3832199546485261
412.0	0.0	0.0	0.0	0.0	1.0	1.0
3.0	338.0	0.0	1671.0	3.0	1.0	0.8305168986083499
786.0	177.0	377.0	665.0	0.0	1.0	0.39201995012468827
520.0	879.0	0.0	285.0	3.0	0.0	0.5219714964370546
563.0	303.0	0.0	1.0	2.0	0.0	0.649365628604383
1877.0	1511.0	40.0	1472.0	0.0	1.0	0.3830612244897959
22.0	2743.0	667.0	3280.0	1.0	0.0	0.48867699642431467
0.0	384.0	0.0	0.0	1.0	1.0	1.0
0.0	125.0	36.0	768.0	3.0	1.0	0.8266953713670614
1.0	0.0	0.0	845.0	2.0	0.0	0.9988179669030733
1245.0	2.0	0.0	0.0	0.0	1.0	0.9983961507618284
2463.0	2440.0	0.0	49.0	0.0	1.0	0.49737479806138934
2.0	62.0	0.0	1416.0	3.0	1.0	0.9567567567567568
1616.0	1110.0	0.0	1022.0	0.0	1.0	0.4311632870864461
3.0	1626.0	714.0	6335.0	3.0	1.0	0.730006914035492
1340.0	0.0	1.0	3.0	0.0	1.0	0.9970238095238095
95.0	1584.0	412.0	844.0	2.0	0.0	0.5396933560477002
636.0	0.0	0.0	6.0	1.0	0.0	0.9906542056074766
124.0	0.0	12.0	1.0	2.0	0.0	0.9051094890510949
0.0	0.0	0.0	1427.0	3.0	1.0	1.0
0.0	23.0	0.0	1010.0	3.0	1.0	0.9777347531461762
357.0	32.0	0.0	661.0	3.0	1.0	0.6295238095238095
382.0	1.0	0.0	102.0	1.0	0.0	0.7876288659793814
2.0	1.0	0.0	2270.0	2.0	0.0	0.9986801583809943
370.0	346.0	0.0	55.0	0.0	1.0	0.4798962386511025
1529.0	151.0	0.0	839.0	0.0	1.0	0.6069868995633187
0.0	432.0	0.0	0.0	1.0	1.0	1.0
147.0	498.0	0.0	4.0	0.0	0.0	0.7673343605546995
144.0	497.0	0.0	3.0	2.0	0.0	0.7717391304347826
4.0	0.0	0.0	734.0	0.0	0.0	0.994579945799458
1148.0	105.0	0.0	2.0	0.0	1.0	0.9147410358565737
0.0	438.0	0.0	747.0	3.0	1.0	0.6303797468354431
473.0	23.0	0.0	125.0	1.0	0.0	0.7616747181964574
0.0	438.0	0.0	739.0	1.0	0.0	0.6278674596431606
1.0	0.0	0.0	757.0	3.0	1.0	0.9986807387862797
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	192.0	0.0	54.0	2.0	0.0	0.7804878048780488
614.0	410.0	0.0	1866.0	1.0	0.0	0.6456747404844291
2.0	1.0	0.0	599.0	3.0	1.0	0.9950166112956811
1541.0	383.0	0.0	3.0	0.0	1.0	0.7996886351842242
0.0	751.0	180.0	1613.0	3.0	1.0	0.6340408805031447
371.0	372.0	141.0	10.0	3.0	0.0	0.4161073825503356
2.0	761.0	147.0	4170.0	3.0	1.0	0.8208661417322834
0.0	445.0	0.0	0.0	2.0	0.0	1.0
0.0	891.0	61.0	49.0	1.0	1.0	0.8901098901098901
1698.0	511.0	0.0	0.0	0.0	1.0	0.768673607967406
10.0	3174.0	0.0	104.0	1.0	1.0	0.9653284671532847
1.0	0.0	0.0	712.0	3.0	1.0	0.9985974754558204
389.0	0.0	0.0	0.0	3.0	0.0	1.0
824.0	1386.0	0.0	1.0	1.0	1.0	0.6268656716417911
422.0	0.0	0.0	0.0	0.0	1.0	1.0
74.0	475.0	0.0	406.0	1.0	1.0	0.4973821989528796
1313.0	0.0	0.0	240.0	0.0	1.0	0.845460399227302
13.0	483.0	0.0	66.0	1.0	1.0	0.8594306049822064
1.0	661.0	0.0	351.0	2.0	0.0	0.6525172754195459
0.0	0.0	0.0	816.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
472.0	498.0	0.0	61.0	0.0	0.0	0.4830261881668283
453.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	1760.0	0.0	11.0	1.0	1.0	0.9932279909706546
1.0	724.0	11.0	404.0	1.0	1.0	0.6350877192982456
0.0	0.0	0.0	835.0	3.0	1.0	1.0
651.0	498.0	256.0	1844.0	2.0	0.0	0.5675592489996922
0.0	2.0	0.0	1055.0	2.0	0.0	0.9981078524124882
2.0	0.0	713.0	7.0	3.0	0.0	0.9875346260387812
450.0	46.0	126.0	908.0	1.0	0.0	0.5934640522875817
0.0	514.0	0.0	0.0	1.0	1.0	1.0
168.0	21.0	0.0	5549.0	3.0	1.0	0.9670616939700244
19.0	23.0	0.0	4654.0	3.0	1.0	0.9910562180579217
39.0	352.0	37.0	0.0	0.0	0.0	0.822429906542056
241.0	621.0	0.0	0.0	1.0	1.0	0.7204176334106729
563.0	140.0	0.0	410.0	0.0	1.0	0.5058400718778078
144.0	0.0	0.0	98.0	0.0	1.0	0.5950413223140496
0.0	0.0	0.0	887.0	3.0	1.0	1.0
163.0	456.0	2.0	2.0	0.0	0.0	0.7319422150882825
2058.0	70.0	0.0	3680.0	3.0	1.0	0.6336088154269972
2571.0	8.0	0.0	6988.0	3.0	1.0	0.7304275112365423
2.0	1135.0	0.0	71.0	2.0	0.0	0.9395695364238411
0.0	40.0	0.0	0.0	0.0	0.0	1.0
400.0	297.0	0.0	2383.0	3.0	1.0	0.7737012987012987
0.0	19.0	0.0	1809.0	3.0	1.0	0.9896061269146609
1485.0	313.0	0.0	6.0	0.0	1.0	0.823170731707317
75.0	1567.0	1.0	420.0	1.0	1.0	0.7595734367426078
0.0	545.0	0.0	1217.0	3.0	1.0	0.6906923950056754
0.0	288.0	4.0	387.0	1.0	0.0	0.5699558173784978
0.0	0.0	0.0	1917.0	3.0	1.0	1.0
0.0	75.0	0.0	1374.0	3.0	1.0	0.94824016563147
1700.0	2365.0	0.0	1654.0	0.0	0.0	0.41353383458646614
713.0	0.0	0.0	50.0	0.0	1.0	0.9344692005242464
0.0	0.0	0.0	1033.0	3.0	1.0	1.0
1055.0	0.0	0.0	2.0	0.0	1.0	0.9981078524124882
0.0	0.0	877.0	1.0	1.0	0.0	0.9988610478359908
0.0	314.0	0.0	1320.0	3.0	1.0	0.8078335373317014
0.0	0.0	0.0	985.0	3.0	1.0	1.0
271.0	310.0	0.0	675.0	0.0	0.0	0.5374203821656051
86.0	136.0	0.0	297.0	3.0	1.0	0.5722543352601156
617.0	665.0	31.0	4.0	1.0	1.0	0.5049354593773728
0.0	538.0	0.0	0.0	1.0	1.0	1.0
6.0	282.0	578.0	1113.0	1.0	0.0	0.5624052551793836
2720.0	951.0	2.0	1136.0	0.0	1.0	0.5656061551258058
1.0	185.0	0.0	1073.0	1.0	0.0	0.852263701350278
0.0	0.0	0.0	994.0	3.0	1.0	1.0
544.0	0.0	0.0	0.0	1.0	0.0	1.0
483.0	291.0	0.0	7.0	1.0	0.0	0.618437900128041
0.0	6.0	997.0	0.0	0.0	0.0	0.9940179461615155
548.0	677.0	0.0	1.0	2.0	0.0	0.5522022838499184
0.0	0.0	0.0	1061.0	3.0	1.0	1.0
2.0	0.0	0.0	2039.0	3.0	1.0	0.9990200881920627
1334.0	0.0	0.0	1034.0	3.0	0.0	0.5633445945945946
0.0	993.0	0.0	1025.0	3.0	1.0	0.5079286422200199
1.0	0.0	0.0	1026.0	3.0	1.0	0.9990262901655307
490.0	904.0	0.0	1.0	1.0	1.0	0.6480286738351254
0.0	1174.0	2.0	4.0	3.0	0.0	0.9949152542372881
0.0	0.0	0.0	314.0	1.0	0.0	1.0
311.0	3.0	0.0	0.0	0.0	1.0	0.9904458598726115
0.0	1005.0	308.0	0.0	1.0	1.0	0.7654226961157654
0.0	0.0	0.0	2163.0	3.0	1.0	1.0
1.0	0.0	316.0	0.0	2.0	1.0	0.9968454258675079
0.0	598.0	0.0	0.0	1.0	1.0	1.0
1.0	342.0	0.0	1.0	0.0	0.0	0.9941860465116279
0.0	0.0	0.0	2103.0	3.0	1.0	1.0
974.0	352.0	296.0	40.0	2.0	0.0	0.5860409145607701
844.0	0.0	0.0	116.0	0.0	1.0	0.8791666666666667
1.0	604.0	157.0	47.0	2.0	0.0	0.7466007416563659
658.0	804.0	0.0	420.0	0.0	0.0	0.42720510095642933
4.0	841.0	79.0	3.0	0.0	0.0	0.9072276159654801
1243.0	383.0	0.0	0.0	0.0	1.0	0.7644526445264452
577.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	2110.0	3.0	1.0	1.0
523.0	0.0	1.0	0.0	0.0	1.0	0.9980916030534351
1.0	615.0	0.0	0.0	1.0	1.0	0.9983766233766234
2145.0	1888.0	0.0	8.0	0.0	1.0	0.5308092056421678
827.0	536.0	0.0	3.0	0.0	1.0	0.6054172767203514
452.0	27.0	0.0	1064.0	3.0	1.0	0.6895657809462087
0.0	1152.0	0.0	1.0	1.0	1.0	0.9991326973113617
59.0	450.0	0.0	0.0	1.0	1.0	0.8840864440078585
618.0	19.0	0.0	349.0	1.0	0.0	0.6267748478701826
0.0	0.0	0.0	1066.0	3.0	1.0	1.0
0.0	0.0	0.0	1066.0	3.0	1.0	1.0
0.0	0.0	0.0	1068.0	3.0	1.0	1.0
0.0	0.0	7.0	3207.0	3.0	1.0	0.9978220286247667
7.0	940.0	0.0	3275.0	3.0	1.0	0.775698720985315
1141.0	0.0	0.0	0.0	1.0	0.0	1.0
1.0	1199.0	179.0	9.0	1.0	1.0	0.8638328530259366
10.0	963.0	0.0	2226.0	3.0	1.0	0.6958424507658644
398.0	28.0	0.0	0.0	1.0	0.0	0.9342723004694836
2.0	0.0	0.0	1085.0	3.0	1.0	0.9981600735970562
0.0	0.0	0.0	1087.0	3.0	1.0	1.0
0.0	0.0	0.0	1091.0	3.0	1.0	1.0
0.0	417.0	0.0	15.0	1.0	1.0	0.9652777777777778
1134.0	519.0	0.0	0.0	0.0	1.0	0.6860254083484574
605.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	1096.0	3.0	1.0	1.0
0.0	0.0	0.0	1098.0	3.0	1.0	1.0
524.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	337.0	313.0	0.0	1.0	1.0	0.5184615384615384
0.0	0.0	0.0	1106.0	3.0	1.0	1.0
0.0	364.0	0.0	1123.0	1.0	0.0	0.7552118359112306
0.0	0.0	0.0	1110.0	3.0	1.0	1.0
1.0	0.0	0.0	1118.0	3.0	1.0	0.9991063449508489
302.0	2.0	0.0	0.0	3.0	0.0	0.993421052631579
0.0	0.0	0.0	2240.0	3.0	1.0	1.0
531.0	0.0	0.0	0.0	2.0	0.0	1.0
1169.0	3.0	0.0	0.0	0.0	1.0	0.9974402730375427
0.0	370.0	0.0	312.0	1.0	1.0	0.5425219941348973
10.0	0.0	0.0	1337.0	3.0	1.0	0.9925760950259837
18.0	753.0	0.0	14.0	1.0	1.0	0.9592356687898089
4.0	1963.0	0.0	1.0	1.0	1.0	0.9974593495934959
5.0	1749.0	187.0	0.0	1.0	1.0	0.9010819165378671
172.0	734.0	0.0	0.0	0.0	0.0	0.8101545253863135
0.0	669.0	0.0	0.0	1.0	1.0	1.0
21.0	255.0	0.0	1.0	1.0	1.0	0.9205776173285198
0.0	210.0	0.0	1143.0	2.0	0.0	0.844789356984479
1260.0	2.0	0.0	15.0	0.0	1.0	0.9866875489428347
2359.0	2.0	0.0	1.0	0.0	1.0	0.9987298899237934
545.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	0.0	570.0	6.0	3.0	0.0	0.9878682842287695
0.0	1.0	0.0	1169.0	3.0	1.0	0.9991452991452991
0.0	1062.0	0.0	306.0	1.0	1.0	0.7763157894736842
0.0	783.0	0.0	27.0	3.0	0.0	0.9666666666666667
0.0	1.0	0.0	573.0	2.0	0.0	0.9982578397212544
0.0	1.0	0.0	570.0	2.0	0.0	0.9982486865148862
0.0	364.0	0.0	0.0	0.0	0.0	1.0
641.0	0.0	0.0	0.0	2.0	0.0	1.0
642.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	686.0	0.0	0.0	2.0	0.0	1.0
0.0	2.0	0.0	733.0	3.0	1.0	0.9972789115646259
0.0	3.0	0.0	1050.0	3.0	1.0	0.9971509971509972
482.0	24.0	0.0	0.0	3.0	0.0	0.9525691699604744
0.0	0.0	0.0	1149.0	3.0	1.0	1.0
0.0	177.0	0.0	104.0	2.0	0.0	0.6298932384341637
10.0	1069.0	0.0	0.0	0.0	0.0	0.9907321594068582
0.0	1.0	0.0	676.0	1.0	0.0	0.9985228951255539
0.0	0.0	0.0	677.0	1.0	0.0	1.0
0.0	675.0	0.0	0.0	1.0	1.0	1.0
0.0	1735.0	0.0	0.0	2.0	0.0	1.0
3.0	389.0	0.0	1154.0	1.0	0.0	0.7464424320827943
1.0	0.0	0.0	1155.0	3.0	1.0	0.9991349480968859
0.0	0.0	0.0	1158.0	3.0	1.0	1.0
568.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	0.0	0.0	1165.0	2.0	0.0	1.0
135.0	2.0	0.0	17.0	3.0	0.0	0.8766233766233766
0.0	0.0	20.0	1230.0	3.0	1.0	0.984
0.0	66.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	1168.0	3.0	1.0	1.0
84.0	26.0	0.0	4682.0	3.0	1.0	0.9770450751252087
887.0	1.0	0.0	3.0	0.0	1.0	0.9955106621773289
1.0	406.0	28.0	864.0	1.0	0.0	0.6651270207852193
0.0	373.0	0.0	1189.0	3.0	1.0	0.7612035851472471
0.0	1.0	0.0	562.0	1.0	0.0	0.9982238010657194
0.0	0.0	0.0	1197.0	3.0	1.0	1.0
372.0	169.0	0.0	215.0	0.0	1.0	0.49206349206349204
0.0	695.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	47.0	0.0	2.0	1.0	1.0
0.0	31.0	0.0	0.0	2.0	0.0	1.0
702.0	0.0	0.0	0.0	0.0	1.0	1.0
670.0	0.0	0.0	0.0	0.0	1.0	1.0
58.0	0.0	0.0	432.0	2.0	0.0	0.8816326530612245
1096.0	0.0	0.0	12.0	0.0	1.0	0.9891696750902527
0.0	0.0	0.0	1204.0	3.0	1.0	1.0
0.0	1175.0	0.0	0.0	0.0	0.0	1.0
591.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	381.0	2.0	0.0	1.0
0.0	383.0	0.0	0.0	1.0	1.0	1.0
488.0	754.0	0.0	0.0	0.0	0.0	0.607085346215781
716.0	4.0	0.0	5.0	1.0	0.0	0.9875862068965517
716.0	5.0	0.0	6.0	0.0	1.0	0.984869325997249
203.0	0.0	80.0	0.0	3.0	0.0	0.7173144876325088
1189.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	7.0	0.0	0.0	1.0
71.0	117.0	2.0	111.0	1.0	1.0	0.38870431893687707
0.0	1.0	700.0	0.0	1.0	0.0	0.9985734664764622
2.0	416.0	0.0	0.0	3.0	0.0	0.9952153110047847
91.0	347.0	0.0	0.0	0.0	0.0	0.7922374429223744
0.0	0.0	0.0	31.0	3.0	1.0	1.0
0.0	0.0	704.0	0.0	2.0	1.0	1.0
701.0	732.0	0.0	0.0	0.0	0.0	0.5108164689462665
3.0	80.0	71.0	1.0	0.0	0.0	0.5161290322580645
1180.0	322.0	0.0	3.0	0.0	1.0	0.7840531561461794
702.0	0.0	0.0	419.0	1.0	0.0	0.6262265834076717
391.0	0.0	0.0	0.0	3.0	0.0	1.0
7.0	420.0	0.0	0.0	1.0	1.0	0.9836065573770492
10.0	417.0	0.0	0.0	0.0	0.0	0.9765807962529274
732.0	500.0	0.0	0.0	0.0	1.0	0.5941558441558441
602.0	0.0	0.0	0.0	0.0	1.0	1.0
706.0	0.0	0.0	0.0	1.0	0.0	1.0
1.0	380.0	0.0	0.0	3.0	0.0	0.9973753280839895
0.0	10.0	6.0	568.0	1.0	0.0	0.9726027397260274
0.0	215.0	0.0	0.0	0.0	0.0	1.0
710.0	0.0	0.0	0.0	0.0	1.0	1.0
22.0	0.0	0.0	1241.0	3.0	1.0	0.9825811559778306
0.0	0.0	0.0	441.0	3.0	1.0	1.0
2.0	0.0	0.0	0.0	2.0	0.0	1.0
763.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	241.0	0.0	22.0	1.0	1.0	0.9163498098859315
0.0	0.0	0.0	404.0	3.0	1.0	1.0
0.0	721.0	0.0	2.0	1.0	1.0	0.9972337482710927
10.0	620.0	0.0	0.0	0.0	0.0	0.9841269841269841
629.0	14.0	0.0	1.0	0.0	1.0	0.9767080745341615
630.0	13.0	0.0	0.0	0.0	1.0	0.9797822706065319
0.0	0.0	0.0	1210.0	3.0	1.0	1.0
0.0	0.0	0.0	29.0	1.0	0.0	1.0
719.0	1.0	0.0	0.0	0.0	1.0	0.9986111111111111
0.0	0.0	73.0	278.0	1.0	0.0	0.792022792022792
618.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	0.0	0.0	1211.0	1.0	0.0	0.9991749174917491
0.0	1.0	1212.0	0.0	3.0	0.0	0.9991755976916735
0.0	179.0	0.0	51.0	1.0	1.0	0.7782608695652173
0.0	726.0	0.0	0.0	3.0	0.0	1.0
0.0	0.0	0.0	36.0	2.0	0.0	1.0
44.0	0.0	0.0	0.0	1.0	0.0	1.0
23.0	733.0	0.0	2.0	2.0	0.0	0.9670184696569921
0.0	443.0	0.0	0.0	1.0	1.0	1.0
epoch:3
train path acc=0.9552208919538971	test path acc=0.6138641807668248	ensemble acc=0.6283422459893048
vote rate for correct=0.858641938493188	vote rate for wrong=nan
results			label	correct	vote rate
12.0	10.0	0.0	3.0	0.0	1.0	0.48
0.0	2.0	2.0	2.0	2.0	0.0	0.3333333333333333
0.0	0.0	0.0	38.0	3.0	1.0	1.0
6.0	8.0	0.0	28.0	3.0	1.0	0.6666666666666666
23.0	11.0	0.0	0.0	0.0	1.0	0.6764705882352942
0.0	38.0	50.0	164.0	3.0	1.0	0.6507936507936508
0.0	16.0	0.0	180.0	3.0	1.0	0.9183673469387755
15.0	58.0	0.0	1398.0	3.0	1.0	0.9503738953093134
0.0	0.0	0.0	86.0	3.0	1.0	1.0
86.0	11.0	0.0	1.0	0.0	1.0	0.8775510204081632
0.0	122.0	2.0	296.0	3.0	1.0	0.7047619047619048
1.0	66.0	0.0	21.0	1.0	1.0	0.75
0.0	42.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	91.0	3.0	1.0	1.0
194.0	104.0	0.0	1659.0	3.0	1.0	0.8477261113949923
80.0	81.0	0.0	83.0	0.0	0.0	0.3401639344262295
6.0	147.0	2.0	67.0	1.0	1.0	0.6621621621621622
0.0	0.0	0.0	343.0	2.0	0.0	1.0
276.0	337.0	0.0	1267.0	3.0	1.0	0.673936170212766
147.0	93.0	0.0	118.0	1.0	0.0	0.4106145251396648
311.0	269.0	0.0	525.0	3.0	1.0	0.4751131221719457
0.0	0.0	0.0	680.0	3.0	1.0	1.0
181.0	2.0	0.0	0.0	0.0	1.0	0.9890710382513661
0.0	41.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	35.0	1.0	0.0	1.0
0.0	0.0	0.0	65.0	1.0	0.0	1.0
347.0	49.0	0.0	0.0	0.0	1.0	0.8762626262626263
0.0	212.0	0.0	451.0	3.0	1.0	0.6802413273001509
0.0	147.0	0.0	0.0	1.0	1.0	1.0
256.0	0.0	0.0	2177.0	3.0	1.0	0.8947801068639539
14.0	1171.0	150.0	697.0	2.0	0.0	0.5762795275590551
23.0	333.0	0.0	0.0	0.0	0.0	0.9353932584269663
0.0	0.0	0.0	166.0	2.0	0.0	1.0
1150.0	786.0	291.0	236.0	0.0	1.0	0.46691027202598456
86.0	1594.0	176.0	331.0	1.0	1.0	0.7288523090992227
0.0	54.0	0.0	1721.0	3.0	1.0	0.9695774647887324
731.0	1184.0	98.0	3666.0	3.0	1.0	0.6455361859482304
0.0	397.0	56.0	988.0	3.0	1.0	0.6856349757113116
308.0	1546.0	107.0	115.0	1.0	1.0	0.7447013487475915
170.0	147.0	0.0	0.0	0.0	1.0	0.5362776025236593
0.0	5.0	0.0	2216.0	0.0	0.0	0.9977487618190004
0.0	0.0	0.0	384.0	3.0	1.0	1.0
265.0	2339.0	247.0	5658.0	1.0	0.0	0.6649430015277941
588.0	288.0	0.0	22.0	1.0	0.0	0.6547884187082406
411.0	1603.0	0.0	75.0	1.0	1.0	0.7673528003829584
727.0	0.0	0.0	190.0	0.0	1.0	0.7928026172300982
0.0	0.0	0.0	391.0	3.0	1.0	1.0
513.0	30.0	0.0	1479.0	3.0	1.0	0.7314540059347181
796.0	177.0	128.0	620.0	3.0	0.0	0.46252178965717605
10.0	45.0	0.0	83.0	0.0	0.0	0.6014492753623188
720.0	503.0	0.0	87.0	3.0	0.0	0.549618320610687
108.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	2.0	0.0	2638.0	3.0	1.0	0.9988640666414237
24.0	987.0	48.0	182.0	1.0	1.0	0.7953263497179693
1.0	0.0	0.0	855.0	3.0	1.0	0.9988317757009346
2139.0	2041.0	13.0	119.0	0.0	1.0	0.49605751391465674
0.0	16.0	0.0	1.0	0.0	0.0	0.9411764705882353
0.0	14.0	0.0	2.0	1.0	1.0	0.875
59.0	972.0	7.0	3682.0	3.0	1.0	0.7800847457627119
3.0	199.0	9.0	925.0	0.0	0.0	0.8142605633802817
132.0	1775.0	1.0	3474.0	2.0	0.0	0.6454849498327759
0.0	322.0	0.0	588.0	1.0	0.0	0.6461538461538462
0.0	0.0	0.0	3013.0	3.0	1.0	1.0
232.0	642.0	0.0	119.0	1.0	1.0	0.6465256797583081
86.0	43.0	0.0	257.0	0.0	0.0	0.6658031088082902
325.0	501.0	0.0	2.0	1.0	1.0	0.605072463768116
249.0	59.0	0.0	61.0	0.0	1.0	0.6747967479674797
0.0	58.0	0.0	0.0	0.0	0.0	1.0
457.0	722.0	0.0	42.0	1.0	1.0	0.5913185913185913
7.0	787.0	0.0	551.0	1.0	1.0	0.5851301115241636
0.0	526.0	1.0	0.0	3.0	0.0	0.9981024667931688
0.0	528.0	1.0	1050.0	3.0	1.0	0.6649778340721976
0.0	690.0	0.0	0.0	1.0	1.0	1.0
387.0	0.0	0.0	555.0	3.0	1.0	0.589171974522293
0.0	363.0	0.0	536.0	0.0	0.0	0.5962180200222469
235.0	569.0	0.0	936.0	0.0	0.0	0.5379310344827586
485.0	1012.0	108.0	9.0	1.0	1.0	0.6270136307311028
3565.0	594.0	0.0	30.0	0.0	1.0	0.8510384339937933
490.0	0.0	0.0	0.0	0.0	1.0	1.0
320.0	0.0	0.0	67.0	0.0	1.0	0.8268733850129198
495.0	545.0	0.0	6900.0	3.0	1.0	0.8690176322418136
0.0	0.0	0.0	554.0	3.0	1.0	1.0
557.0	2.0	0.0	4529.0	3.0	1.0	0.8901336477987422
702.0	970.0	279.0	11490.0	3.0	1.0	0.8548471095900603
8.0	301.0	0.0	1180.0	3.0	1.0	0.7924781732706514
254.0	245.0	0.0	0.0	1.0	0.0	0.5090180360721442
1.0	1045.0	0.0	2.0	1.0	1.0	0.9971374045801527
268.0	686.0	0.0	9.0	2.0	0.0	0.7123572170301142
522.0	356.0	0.0	16.0	1.0	0.0	0.5838926174496645
223.0	2051.0	362.0	836.0	1.0	1.0	0.5907258064516129
2.0	700.0	1.0	0.0	1.0	1.0	0.9957325746799431
506.0	423.0	3.0	287.0	3.0	0.0	0.41509433962264153
203.0	2403.0	1.0	28.0	1.0	1.0	0.9119544592030361
1537.0	1.0	0.0	3.0	0.0	1.0	0.9974042829331603
3.0	574.0	0.0	3848.0	3.0	1.0	0.8696045197740113
611.0	0.0	0.0	0.0	3.0	0.0	1.0
610.0	3.0	0.0	0.0	3.0	0.0	0.9951060358890701
208.0	4.0	0.0	759.0	0.0	0.0	0.7816683831101957
1072.0	109.0	14.0	3279.0	3.0	1.0	0.7329012069736254
748.0	42.0	354.0	651.0	0.0	1.0	0.41671309192200556
412.0	0.0	0.0	0.0	0.0	1.0	1.0
10.0	323.0	0.0	1671.0	3.0	1.0	0.8338323353293413
855.0	175.0	381.0	666.0	0.0	1.0	0.411651420317766
422.0	943.0	0.0	271.0	3.0	0.0	0.5764058679706602
503.0	316.0	0.0	0.0	2.0	0.0	0.6141636141636142
1881.0	1534.0	4.0	1618.0	0.0	1.0	0.37343656938653963
43.0	2741.0	669.0	3332.0	1.0	0.0	0.4910832719233604
0.0	382.0	1.0	0.0	1.0	1.0	0.9973890339425587
0.0	176.0	0.0	835.0	3.0	1.0	0.8259149357072205
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1245.0	2.0	0.0	0.0	0.0	1.0	0.9983961507618284
2478.0	2463.0	0.0	53.0	0.0	1.0	0.4961954345214257
2.0	69.0	0.0	1458.0	3.0	1.0	0.9535644211903205
1627.0	1051.0	0.0	1042.0	0.0	1.0	0.4373655913978495
1.0	1793.0	717.0	6317.0	3.0	1.0	0.7155641141821477
1340.0	0.0	1.0	3.0	0.0	1.0	0.9970238095238095
